MOD,DATE_EFF,TYPECOM_AV,COM_AV,TNCC_AV,NCC_AV,NCCENR_AV,LIBELLE_AV,TYPECOM_AP,COM_AP,TNCC_AP,NCC_AP,NCCENR_AP,LIBELLE_AP,indic_oe,indic_oe₂
32,2019-01-01,COM,53006,1,ARGENTON NOTRE DAME,Argenton-Notre-Dame,Argenton-Notre-Dame,COM,53029,0,BIERNE LES VILLAGES,Bierné-les-Villages,Bierné-les-Villages,#N/D,#N/D
32,2019-01-01,COM,53014,1,AZE,Azé,Azé,COMD,53014,1,AZE,Azé,Azé,#N/D,#N/D
32,2019-01-01,COM,53014,1,AZE,Azé,Azé,COM,53062,0,CHATEAU GONTIER SUR MAYENNE,Château-Gontier-sur-Mayenne,Château-Gontier-sur-Mayenne,#N/D,#N/D
32,2019-01-01,COM,53029,0,BIERNE,Bierné,Bierné,COMD,53029,0,BIERNE,Bierné,Bierné,#N/D,#N/D
32,2019-01-01,COM,53029,0,BIERNE,Bierné,Bierné,COM,53029,0,BIERNE LES VILLAGES,Bierné-les-Villages,Bierné-les-Villages,#N/D,#N/D
32,2019-01-01,COM,53062,0,CHATEAU GONTIER,Château-Gontier,Château-Gontier,COM,53062,0,CHATEAU GONTIER SUR MAYENNE,Château-Gontier-sur-Mayenne,Château-Gontier-sur-Mayenne,#N/D,#N/D
32,2019-01-01,COM,53062,0,CHATEAU GONTIER,Château-Gontier,Château-Gontier,COMD,53062,0,CHATEAU GONTIER,Château-Gontier,Château-Gontier,#N/D,#N/D
32,2019-01-01,COM,53065,0,CHATRES LA FORET,Châtres-la-Forêt,Châtres-la-Forêt,COMD,53065,0,CHATRES LA FORET,Châtres-la-Forêt,Châtres-la-Forêt,#N/D,#N/D
32,2019-01-01,COM,53065,0,CHATRES LA FORET,Châtres-la-Forêt,Châtres-la-Forêt,COM,53097,1,EVRON,Évron,Évron,#N/D,#N/D
32,2019-01-01,COM,53092,0,DEUX EVAILLES,Deux-Évailles,Deux-Évailles,COMD,53092,0,DEUX EVAILLES,Deux-Évailles,Deux-Évailles,#N/D,#N/D
32,2019-01-01,COM,53092,0,DEUX EVAILLES,Deux-Évailles,Deux-Évailles,COM,53161,0,MONTSURS,Montsûrs,Montsûrs,#N/D,#N/D
32,2019-01-01,COM,53097,1,EVRON,Évron,Évron,COMD,53097,1,EVRON,Évron,Évron,#N/D,#N/D
32,2019-01-01,COM,53097,1,EVRON,Évron,Évron,COM,53097,1,EVRON,Évron,Évron,#N/D,#N/D
32,2019-01-01,COM,53104,0,GENNES SUR GLAIZE,Gennes-sur-Glaize,Gennes-sur-Glaize,COMD,53104,0,GENNES SUR GLAIZE,Gennes-sur-Glaize,Gennes-sur-Glaize,#N/D,#N/D
32,2019-01-01,COM,53104,0,GENNES SUR GLAIZE,Gennes-sur-Glaize,Gennes-sur-Glaize,COM,53104,0,GENNES LONGUEFUYE,Gennes-Longuefuye,Gennes-Longuefuye,#N/D,#N/D
32,2019-01-01,COM,53136,0,LOIGNE SUR MAYENNE,Loigné-sur-Mayenne,Loigné-sur-Mayenne,COM,53136,3,ROCHE NEUVILLE,Roche-Neuville,La Roche-Neuville,#N/D,#N/D
32,2019-01-01,COM,53136,0,LOIGNE SUR MAYENNE,Loigné-sur-Mayenne,Loigné-sur-Mayenne,COMD,53136,0,LOIGNE SUR MAYENNE,Loigné-sur-Mayenne,Loigné-sur-Mayenne,#N/D,#N/D
32,2019-01-01,COM,53138,0,LONGUEFUYE,Longuefuye,Longuefuye,COM,53104,0,GENNES LONGUEFUYE,Gennes-Longuefuye,Gennes-Longuefuye,#N/D,#N/D
32,2019-01-01,COM,53138,0,LONGUEFUYE,Longuefuye,Longuefuye,COMD,53138,0,LONGUEFUYE,Longuefuye,Longuefuye,#N/D,#N/D
32,2019-01-01,COM,53159,0,MONTOURTIER,Montourtier,Montourtier,COMD,53159,0,MONTOURTIER,Montourtier,Montourtier,#N/D,#N/D
32,2019-01-01,COM,53159,0,MONTOURTIER,Montourtier,Montourtier,COM,53161,0,MONTSURS,Montsûrs,Montsûrs,#N/D,#N/D
32,2019-01-01,COM,53161,0,MONTSURS SAINT CENERE,Montsûrs-Saint-Céneré,Montsûrs-Saint-Céneré,COM,53161,0,MONTSURS,Montsûrs,Montsûrs,#N/D,#N/D
32,2019-01-01,COM,53207,0,SAINT CHRISTOPHE DU LUAT,Saint-Christophe-du-Luat,Saint-Christophe-du-Luat,COM,53097,1,EVRON,Évron,Évron,#N/D,#N/D
32,2019-01-01,COM,53207,0,SAINT CHRISTOPHE DU LUAT,Saint-Christophe-du-Luat,Saint-Christophe-du-Luat,COMD,53207,0,SAINT CHRISTOPHE DU LUAT,Saint-Christophe-du-Luat,Saint-Christophe-du-Luat,#N/D,#N/D
32,2019-01-01,COM,53215,0,SAINT FORT,Saint-Fort,Saint-Fort,COM,53062,0,CHATEAU GONTIER SUR MAYENNE,Château-Gontier-sur-Mayenne,Château-Gontier-sur-Mayenne,#N/D,#N/D
32,2019-01-01,COM,53215,0,SAINT FORT,Saint-Fort,Saint-Fort,COMD,53215,0,SAINT FORT,Saint-Fort,Saint-Fort,#N/D,#N/D
32,2019-01-01,COM,53231,0,SAINT LAURENT DES MORTIERS,Saint-Laurent-des-Mortiers,Saint-Laurent-des-Mortiers,COM,53029,0,BIERNE LES VILLAGES,Bierné-les-Villages,Bierné-les-Villages,#N/D,#N/D
32,2019-01-01,COM,53231,0,SAINT LAURENT DES MORTIERS,Saint-Laurent-des-Mortiers,Saint-Laurent-des-Mortiers,COMD,53231,0,SAINT LAURENT DES MORTIERS,Saint-Laurent-des-Mortiers,Saint-Laurent-des-Mortiers,#N/D,#N/D
32,2019-01-01,COM,53241,0,SAINT MICHEL DE FEINS,Saint-Michel-de-Feins,Saint-Michel-de-Feins,COM,53029,0,BIERNE LES VILLAGES,Bierné-les-Villages,Bierné-les-Villages,#N/D,#N/D
32,2019-01-01,COM,53241,0,SAINT MICHEL DE FEINS,Saint-Michel-de-Feins,Saint-Michel-de-Feins,COMD,53241,0,SAINT MICHEL DE FEINS,Saint-Michel-de-Feins,Saint-Michel-de-Feins,#N/D,#N/D
32,2019-01-01,COM,53244,0,SAINT OUEN DES VALLONS,Saint-Ouën-des-Vallons,Saint-Ouën-des-Vallons,COM,53161,0,MONTSURS,Montsûrs,Montsûrs,#N/D,#N/D
32,2019-01-01,COM,53244,0,SAINT OUEN DES VALLONS,Saint-Ouën-des-Vallons,Saint-Ouën-des-Vallons,COMD,53244,0,SAINT OUEN DES VALLONS,Saint-Ouën-des-Vallons,Saint-Ouën-des-Vallons,#N/D,#N/D
32,2019-01-01,COM,53254,0,SAINT SULPICE,Saint-Sulpice,Saint-Sulpice,COM,53136,3,ROCHE NEUVILLE,Roche-Neuville,La Roche-Neuville,#N/D,#N/D
32,2019-01-01,COM,53254,0,SAINT SULPICE,Saint-Sulpice,Saint-Sulpice,COMD,53254,0,SAINT SULPICE,Saint-Sulpice,Saint-Sulpice,#N/D,#N/D
32,2019-01-01,COM,54506,0,SEXEY LES BOIS,Sexey-les-Bois,Sexey-les-Bois,COMD,54506,0,SEXEY LES BOIS,Sexey-les-Bois,Sexey-les-Bois,#N/D,#N/D
32,2019-01-01,COM,54506,0,SEXEY LES BOIS,Sexey-les-Bois,Sexey-les-Bois,COM,54557,0,BOIS DE HAYE,Bois-de-Haye,Bois-de-Haye,#N/D,#N/D
32,2019-01-01,COM,54557,0,VELAINE EN HAYE,Velaine-en-Haye,Velaine-en-Haye,COMD,54557,0,VELAINE EN HAYE,Velaine-en-Haye,Velaine-en-Haye,#N/D,#N/D
32,2019-01-01,COM,54557,0,VELAINE EN HAYE,Velaine-en-Haye,Velaine-en-Haye,COM,54557,0,BOIS DE HAYE,Bois-de-Haye,Bois-de-Haye,#N/D,#N/D
32,2019-01-01,COM,55030,0,BAUDIGNECOURT,Baudignécourt,Baudignécourt,COMD,55030,0,BAUDIGNECOURT,Baudignécourt,Baudignécourt,#N/D,#N/D
32,2019-01-01,COM,55030,0,BAUDIGNECOURT,Baudignécourt,Baudignécourt,COM,55150,0,DEMANGE BAUDIGNECOURT,Demange-Baudignécourt,Demange-Baudignécourt,#N/D,#N/D
32,2019-01-01,COM,55150,0,DEMANGE AUX EAUX,Demange-aux-Eaux,Demange-aux-Eaux,COM,55150,0,DEMANGE BAUDIGNECOURT,Demange-Baudignécourt,Demange-Baudignécourt,#N/D,#N/D
32,2019-01-01,COM,55164,0,DOUAUMONT,Douaumont,Douaumont,COMD,55164,0,DOUAUMONT,Douaumont,Douaumont,#N/D,#N/D
32,2019-01-01,COM,55164,0,DOUAUMONT,Douaumont,Douaumont,COM,55537,0,DOUAUMONT VAUX,Douaumont-Vaux,Douaumont-Vaux,#N/D,#N/D
32,2019-01-01,COM,55537,0,VAUX DEVANT DAMLOUP,Vaux-devant-Damloup,Vaux-devant-Damloup,COM,55537,0,DOUAUMONT VAUX,Douaumont-Vaux,Douaumont-Vaux,#N/D,#N/D
32,2019-01-01,COM,55537,0,VAUX DEVANT DAMLOUP,Vaux-devant-Damloup,Vaux-devant-Damloup,COMD,55537,0,VAUX DEVANT DAMLOUP,Vaux-devant-Damloup,Vaux-devant-Damloup,#N/D,#N/D
32,2019-01-01,COM,56016,0,BIEUZY,Bieuzy,Bieuzy,COMD,56016,0,BIEUZY,Bieuzy,Bieuzy,#N/D,#N/D
32,2019-01-01,COM,56016,0,BIEUZY,Bieuzy,Bieuzy,COM,56173,0,PLUMELIAU BIEUZY,Pluméliau-Bieuzy,Pluméliau-Bieuzy,#N/D,#N/D
32,2019-01-01,COM,56059,4,FORGES,Forges,Les Forges,COMD,56059,4,FORGES,Forges,Les Forges,#N/D,#N/D
32,2019-01-01,COM,56059,4,FORGES,Forges,Les Forges,COM,56102,0,FORGES DE LANOUEE,Forges de Lanouée,Forges de Lanouée,#N/D,#N/D
32,2019-01-01,COM,56102,0,LANOUEE,Lanouée,Lanouée,COMD,56102,0,LANOUEE,Lanouée,Lanouée,#N/D,#N/D
32,2019-01-01,COM,56102,0,LANOUEE,Lanouée,Lanouée,COM,56102,0,FORGES DE LANOUEE,Forges de Lanouée,Forges de Lanouée,#N/D,#N/D
32,2019-01-01,COM,56138,0,MONTERREIN,Monterrein,Monterrein,COMD,56138,0,MONTERREIN,Monterrein,Monterrein,#N/D,#N/D
32,2019-01-01,COM,56138,0,MONTERREIN,Monterrein,Monterrein,COM,56165,0,PLOERMEL,Ploërmel,Ploërmel,#N/D,#N/D
32,2019-01-01,COM,56165,0,PLOERMEL,Ploërmel,Ploërmel,COM,56165,0,PLOERMEL,Ploërmel,Ploërmel,#N/D,#N/D
32,2019-01-01,COM,56173,0,PLUMELIAU,Pluméliau,Pluméliau,COM,56173,0,PLUMELIAU BIEUZY,Pluméliau-Bieuzy,Pluméliau-Bieuzy,#N/D,#N/D
32,2019-01-01,COM,57439,0,MANDEREN,Manderen,Manderen,COMD,57439,0,MANDEREN,Manderen,Manderen,#N/D,#N/D
32,2019-01-01,COM,57439,0,MANDEREN,Manderen,Manderen,COM,57439,0,MANDEREN RITZING,Manderen-Ritzing,Manderen-Ritzing,#N/D,#N/D
32,2019-01-01,COM,57578,0,REZONVILLE,Rezonville,Rezonville,COMD,57578,0,REZONVILLE,Rezonville,Rezonville,#N/D,#N/D
32,2019-01-01,COM,57578,0,REZONVILLE,Rezonville,Rezonville,COM,57578,0,REZONVILLE VIONVILLE,Rezonville-Vionville,Rezonville-Vionville,#N/D,#N/D
32,2019-01-01,COM,57585,0,RITZING,Ritzing,Ritzing,COM,57439,0,MANDEREN RITZING,Manderen-Ritzing,Manderen-Ritzing,#N/D,#N/D
32,2019-01-01,COM,57585,0,RITZING,Ritzing,Ritzing,COMD,57585,0,RITZING,Ritzing,Ritzing,#N/D,#N/D
32,2019-01-01,COM,57722,0,VIONVILLE,Vionville,Vionville,COM,57578,0,REZONVILLE VIONVILLE,Rezonville-Vionville,Rezonville-Vionville,#N/D,#N/D
32,2019-01-01,COM,57722,0,VIONVILLE,Vionville,Vionville,COMD,57722,0,VIONVILLE,Vionville,Vionville,#N/D,#N/D
32,2019-01-01,COM,60038,0,BACHIVILLERS,Bachivillers,Bachivillers,COMD,60038,0,BACHIVILLERS,Bachivillers,Bachivillers,#N/D,#N/D
32,2019-01-01,COM,60038,0,BACHIVILLERS,Bachivillers,Bachivillers,COM,60256,0,MONTCHEVREUIL,Montchevreuil,Montchevreuil,#N/D,#N/D
32,2019-01-01,COM,60054,0,BEAUMONT LES NONAINS,Beaumont-les-Nonains,Beaumont-les-Nonains,COM,60054,4,HAUTS TALICAN,Hauts-Talican,Les Hauts-Talican,#N/D,#N/D
32,2019-01-01,COM,60054,0,BEAUMONT LES NONAINS,Beaumont-les-Nonains,Beaumont-les-Nonains,COMD,60054,0,BEAUMONT LES NONAINS,Beaumont-les-Nonains,Beaumont-les-Nonains,#N/D,#N/D
32,2019-01-01,COM,60080,0,BOISSY LE BOIS,Boissy-le-Bois,Boissy-le-Bois,COMD,60080,0,BOISSY LE BOIS,Boissy-le-Bois,Boissy-le-Bois,#N/D,#N/D
32,2019-01-01,COM,60080,0,BOISSY LE BOIS,Boissy-le-Bois,Boissy-le-Bois,COM,60209,3,CORNE EN VEXIN,Corne-en-Vexin,La Corne-en-Vexin,#N/D,#N/D
32,2019-01-01,COM,60096,0,BOUTAVENT,Boutavent,Boutavent,COMD,60096,0,BOUTAVENT,Boutavent,Boutavent,#N/D,#N/D
32,2019-01-01,COM,60096,0,BOUTAVENT,Boutavent,Boutavent,COM,60245,0,FORMERIE,Formerie,Formerie,#N/D,#N/D
32,2019-01-01,COM,60209,1,ENENCOURT LE SEC,Énencourt-le-Sec,Énencourt-le-Sec,COM,60209,3,CORNE EN VEXIN,Corne-en-Vexin,La Corne-en-Vexin,#N/D,#N/D
32,2019-01-01,COM,60209,1,ENENCOURT LE SEC,Énencourt-le-Sec,Énencourt-le-Sec,COMD,60209,1,ENENCOURT LE SEC,Énencourt-le-Sec,Énencourt-le-Sec,#N/D,#N/D
32,2019-01-01,COM,60245,0,FORMERIE,Formerie,Formerie,COMD,60245,0,FORMERIE,Formerie,Formerie,#N/D,#N/D
32,2019-01-01,COM,60245,0,FORMERIE,Formerie,Formerie,COM,60245,0,FORMERIE,Formerie,Formerie,#N/D,#N/D
32,2019-01-01,COM,60256,0,FRESNEAUX MONTCHEVREUIL,Fresneaux-Montchevreuil,Fresneaux-Montchevreuil,COM,60256,0,MONTCHEVREUIL,Montchevreuil,Montchevreuil,#N/D,#N/D
32,2019-01-01,COM,60256,0,FRESNEAUX MONTCHEVREUIL,Fresneaux-Montchevreuil,Fresneaux-Montchevreuil,COMD,60256,0,FRESNEAUX MONTCHEVREUIL,Fresneaux-Montchevreuil,Fresneaux-Montchevreuil,#N/D,#N/D
32,2019-01-01,COM,60300,1,HARDIVILLERS EN VEXIN,Hardivillers-en-Vexin,Hardivillers-en-Vexin,COM,60209,3,CORNE EN VEXIN,Corne-en-Vexin,La Corne-en-Vexin,#N/D,#N/D
32,2019-01-01,COM,60300,1,HARDIVILLERS EN VEXIN,Hardivillers-en-Vexin,Hardivillers-en-Vexin,COMD,60300,1,HARDIVILLERS EN VEXIN,Hardivillers-en-Vexin,Hardivillers-en-Vexin,#N/D,#N/D
32,2019-01-01,COM,60455,3,NEUVILLE GARNIER,Neuville-Garnier,La Neuville-Garnier,COM,60054,4,HAUTS TALICAN,Hauts-Talican,Les Hauts-Talican,#N/D,#N/D
32,2019-01-01,COM,60455,3,NEUVILLE GARNIER,Neuville-Garnier,La Neuville-Garnier,COMD,60455,3,NEUVILLE GARNIER,Neuville-Garnier,La Neuville-Garnier,#N/D,#N/D
32,2019-01-01,COM,60475,1,OGNON,Ognon,Ognon,COMD,60475,1,OGNON,Ognon,Ognon,#N/D,#N/D
32,2019-01-01,COM,60475,1,OGNON,Ognon,Ognon,COM,60682,0,VILLERS SAINT FRAMBOURG OGNON,Villers-Saint-Frambourg-Ognon,Villers-Saint-Frambourg-Ognon,#N/D,#N/D
32,2019-01-01,COM,60682,0,VILLERS SAINT FRAMBOURG,Villers-Saint-Frambourg,Villers-Saint-Frambourg,COM,60682,0,VILLERS SAINT FRAMBOURG OGNON,Villers-Saint-Frambourg-Ognon,Villers-Saint-Frambourg-Ognon,#N/D,#N/D
32,2019-01-01,COM,60682,0,VILLERS SAINT FRAMBOURG,Villers-Saint-Frambourg,Villers-Saint-Frambourg,COMD,60682,0,VILLERS SAINT FRAMBOURG,Villers-Saint-Frambourg,Villers-Saint-Frambourg,#N/D,#N/D
32,2019-01-01,COM,60694,0,VILLOTRAN,Villotran,Villotran,COM,60054,4,HAUTS TALICAN,Hauts-Talican,Les Hauts-Talican,#N/D,#N/D
32,2019-01-01,COM,60694,0,VILLOTRAN,Villotran,Villotran,COMD,60694,0,VILLOTRAN,Villotran,Villotran,#N/D,#N/D
32,2019-01-01,COM,61172,0,FONTENAI LES LOUVETS,Fontenai-les-Louvets,Fontenai-les-Louvets,COMD,61172,0,FONTENAI LES LOUVETS,Fontenai-les-Louvets,Fontenai-les-Louvets,#N/D,#N/D
32,2019-01-01,COM,61172,0,FONTENAI LES LOUVETS,Fontenai-les-Louvets,Fontenai-les-Louvets,COM,61228,5,OREE D ECOUVES,Orée-d'Écouves,L'Orée-d'Écouves,#N/D,#N/D
32,2019-01-01,COM,61228,0,LIVAIE,Livaie,Livaie,COMD,61228,0,LIVAIE,Livaie,Livaie,#N/D,#N/D
32,2019-01-01,COM,61228,0,LIVAIE,Livaie,Livaie,COM,61228,5,OREE D ECOUVES,Orée-d'Écouves,L'Orée-d'Écouves,#N/D,#N/D
32,2019-01-01,COM,61231,0,LONGUENOE,Longuenoë,Longuenoë,COM,61228,5,OREE D ECOUVES,Orée-d'Écouves,L'Orée-d'Écouves,#N/D,#N/D
32,2019-01-01,COM,61231,0,LONGUENOE,Longuenoë,Longuenoë,COMD,61231,0,LONGUENOE,Longuenoë,Longuenoë,#N/D,#N/D
32,2019-01-01,COM,61294,0,MORTREE,Mortrée,Mortrée,COM,61294,0,MORTREE,Mortrée,Mortrée,#N/D,#N/D
32,2019-01-01,COM,61294,0,MORTREE,Mortrée,Mortrée,COMD,61294,0,MORTREE,Mortrée,Mortrée,#N/D,#N/D
32,2019-01-01,COM,61383,0,SAINT DIDIER SOUS ECOUVES,Saint-Didier-sous-Écouves,Saint-Didier-sous-Écouves,COM,61228,5,OREE D ECOUVES,Orée-d'Écouves,L'Orée-d'Écouves,#N/D,#N/D
32,2019-01-01,COM,61383,0,SAINT DIDIER SOUS ECOUVES,Saint-Didier-sous-Écouves,Saint-Didier-sous-Écouves,COMD,61383,0,SAINT DIDIER SOUS ECOUVES,Saint-Didier-sous-Écouves,Saint-Didier-sous-Écouves,#N/D,#N/D
32,2019-01-01,COM,61403,0,SAINT HILAIRE LA GERARD,Saint-Hilaire-la-Gérard,Saint-Hilaire-la-Gérard,COM,61294,0,MORTREE,Mortrée,Mortrée,#N/D,#N/D
32,2019-01-01,COM,61403,0,SAINT HILAIRE LA GERARD,Saint-Hilaire-la-Gérard,Saint-Hilaire-la-Gérard,COMD,61403,0,SAINT HILAIRE LA GERARD,Saint-Hilaire-la-Gérard,Saint-Hilaire-la-Gérard,#N/D,#N/D
32,2019-01-01,COM,62154,0,BONNIERES,Bonnières,Bonnières,COM,62154,0,BONNIERES,Bonnières,Bonnières,#N/D,#N/D
32,2019-01-01,COM,62210,0,CANTELEUX,Canteleux,Canteleux,COM,62154,0,BONNIERES,Bonnières,Bonnières,#N/D,#N/D
32,2019-01-01,COM,63078,0,CHAMEANE,Chaméane,Chaméane,COMD,63078,0,CHAMEANE,Chaméane,Chaméane,#N/D,#N/D
32,2019-01-01,COM,63078,0,CHAMEANE,Chaméane,Chaméane,COM,63448,0,LE VERNET CHAMEANE,Le Vernet-Chaméane,Le Vernet-Chaméane,#N/D,#N/D
32,2019-01-01,COM,63127,0,CRESTE,Creste,Creste,COM,63335,0,SAINT DIERY,Saint-Diéry,Saint-Diéry,#N/D,#N/D
32,2019-01-01,COM,63133,0,DALLET,Dallet,Dallet,COMD,63133,0,DALLET,Dallet,Dallet,#N/D,#N/D
32,2019-01-01,COM,63133,0,DALLET,Dallet,Dallet,COM,63226,0,MUR SUR ALLIER,Mur-sur-Allier,Mur-sur-Allier,#N/D,#N/D
32,2019-01-01,COM,63226,0,MEZEL,Mezel,Mezel,COM,63226,0,MUR SUR ALLIER,Mur-sur-Allier,Mur-sur-Allier,#N/D,#N/D
32,2019-01-01,COM,63226,0,MEZEL,Mezel,Mezel,COMD,63226,0,MEZEL,Mezel,Mezel,#N/D,#N/D
32,2019-01-01,COM,63335,0,SAINT DIERY,Saint-Diéry,Saint-Diéry,COM,63335,0,SAINT DIERY,Saint-Diéry,Saint-Diéry,#N/D,#N/D
32,2019-01-01,COM,63448,0,VERNET LA VARENNE,Vernet-la-Varenne,Vernet-la-Varenne,COM,63448,0,LE VERNET CHAMEANE,Le Vernet-Chaméane,Le Vernet-Chaméane,#N/D,#N/D
32,2019-01-01,COM,63448,0,VERNET LA VARENNE,Vernet-la-Varenne,Vernet-la-Varenne,COMD,63448,0,VERNET LA VARENNE,Vernet-la-Varenne,Vernet-la-Varenne,#N/D,#N/D
32,2019-01-01,COM,65092,0,BEYREDE JUMET,Beyrède-Jumet,Beyrède-Jumet,COMD,65092,0,BEYREDE JUMET,Beyrède-Jumet,Beyrède-Jumet,#N/D,#N/D
32,2019-01-01,COM,65092,0,BEYREDE JUMET,Beyrède-Jumet,Beyrède-Jumet,COM,65092,0,BEYREDE JUMET CAMOUS,Beyrède-Jumet-Camous,Beyrède-Jumet-Camous,#N/D,#N/D
32,2019-01-01,COM,65122,0,CAMOUS,Camous,Camous,COM,65092,0,BEYREDE JUMET CAMOUS,Beyrède-Jumet-Camous,Beyrède-Jumet-Camous,#N/D,#N/D
32,2019-01-01,COM,65122,0,CAMOUS,Camous,Camous,COMD,65122,0,CAMOUS,Camous,Camous,#N/D,#N/D
32,2019-01-01,COM,67014,1,AUENHEIM,Auenheim,Auenheim,COMD,67014,1,AUENHEIM,Auenheim,Auenheim,#N/D,#N/D
32,2019-01-01,COM,67014,1,AUENHEIM,Auenheim,Auenheim,COM,67418,0,ROUNTZENHEIM AUENHEIM,Rountzenheim-Auenheim,Rountzenheim-Auenheim,#N/D,#N/D
32,2019-01-01,COM,67372,0,VAL DE MODER,Val de Moder,Val de Moder,COM,67372,0,VAL DE MODER,Val-de-Moder,Val-de-Moder,#N/D,#N/D
32,2019-01-01,COM,67402,0,RINGELDORF,Ringeldorf,Ringeldorf,COM,67372,0,VAL DE MODER,Val-de-Moder,Val-de-Moder,#N/D,#N/D
32,2019-01-01,COM,67402,0,RINGELDORF,Ringeldorf,Ringeldorf,COMD,67402,0,RINGELDORF,Ringeldorf,Ringeldorf,#N/D,#N/D
32,2019-01-01,COM,67418,0,ROUNTZENHEIM,Rountzenheim,Rountzenheim,COM,67418,0,ROUNTZENHEIM AUENHEIM,Rountzenheim-Auenheim,Rountzenheim-Auenheim,#N/D,#N/D
32,2019-01-01,COM,67418,0,ROUNTZENHEIM,Rountzenheim,Rountzenheim,COMD,67418,0,ROUNTZENHEIM,Rountzenheim,Rountzenheim,#N/D,#N/D
32,2019-01-01,COM,69015,1,AVENAS,Avenas,Avenas,COMD,69015,1,AVENAS,Avenas,Avenas,#N/D,#N/D
32,2019-01-01,COM,69015,1,AVENAS,Avenas,Avenas,COM,69135,0,DEUX GROSNES,Deux-Grosnes,Deux-Grosnes,#N/D,#N/D
32,2019-01-01,COM,69019,0,BELLEVILLE,Belleville,Belleville,COMD,69019,0,BELLEVILLE,Belleville,Belleville,#N/D,#N/D
32,2019-01-01,COM,69019,0,BELLEVILLE,Belleville,Belleville,COM,69019,0,BELLEVILLE EN BEAUJOLAIS,Belleville-en-Beaujolais,Belleville-en-Beaujolais,#N/D,#N/D
32,2019-01-01,COM,69073,0,DAREIZE,Dareizé,Dareizé,COMD,69073,0,DAREIZE,Dareizé,Dareizé,#N/D,#N/D
32,2019-01-01,COM,69073,0,DAREIZE,Dareizé,Dareizé,COM,69157,0,VINDRY SUR TURDINE,Vindry-sur-Turdine,Vindry-sur-Turdine,#N/D,#N/D
32,2019-01-01,COM,69101,0,JARNIOUX,Jarnioux,Jarnioux,COMD,69101,0,JARNIOUX,Jarnioux,Jarnioux,#N/D,#N/D
32,2019-01-01,COM,69101,0,JARNIOUX,Jarnioux,Jarnioux,COM,69159,0,PORTE DES PIERRES DOREES,Porte des Pierres Dorées,Porte des Pierres Dorées,#N/D,#N/D
32,2019-01-01,COM,69135,0,MONSOLS,Monsols,Monsols,COMD,69135,0,MONSOLS,Monsols,Monsols,#N/D,#N/D
32,2019-01-01,COM,69135,0,MONSOLS,Monsols,Monsols,COM,69135,0,DEUX GROSNES,Deux-Grosnes,Deux-Grosnes,#N/D,#N/D
32,2019-01-01,COM,69147,4,OLMES,Olmes,Les Olmes,COMD,69147,4,OLMES,Olmes,Les Olmes,#N/D,#N/D
32,2019-01-01,COM,69147,4,OLMES,Olmes,Les Olmes,COM,69157,0,VINDRY SUR TURDINE,Vindry-sur-Turdine,Vindry-sur-Turdine,#N/D,#N/D
32,2019-01-01,COM,69150,1,OUROUX,Ouroux,Ouroux,COM,69135,0,DEUX GROSNES,Deux-Grosnes,Deux-Grosnes,#N/D,#N/D
32,2019-01-01,COM,69150,1,OUROUX,Ouroux,Ouroux,COMD,69150,1,OUROUX,Ouroux,Ouroux,#N/D,#N/D
32,2019-01-01,COM,69157,0,PONTCHARRA SUR TURDINE,Pontcharra-sur-Turdine,Pontcharra-sur-Turdine,COMD,69157,0,PONTCHARRA SUR TURDINE,Pontcharra-sur-Turdine,Pontcharra-sur-Turdine,#N/D,#N/D
32,2019-01-01,COM,69157,0,PONTCHARRA SUR TURDINE,Pontcharra-sur-Turdine,Pontcharra-sur-Turdine,COM,69157,0,VINDRY SUR TURDINE,Vindry-sur-Turdine,Vindry-sur-Turdine,#N/D,#N/D
32,2019-01-01,COM,69159,0,PORTE DES PIERRES DOREES,Porte des Pierres Dorées,Porte des Pierres Dorées,COM,69159,0,PORTE DES PIERRES DOREES,Porte des Pierres Dorées,Porte des Pierres Dorées,#N/D,#N/D
32,2019-01-01,COM,69185,0,SAINT CHRISTOPHE,Saint-Christophe,Saint-Christophe,COM,69135,0,DEUX GROSNES,Deux-Grosnes,Deux-Grosnes,#N/D,#N/D
32,2019-01-01,COM,69185,0,SAINT CHRISTOPHE,Saint-Christophe,Saint-Christophe,COMD,69185,0,SAINT CHRISTOPHE,Saint-Christophe,Saint-Christophe,#N/D,#N/D
32,2019-01-01,COM,69210,0,SAINT JACQUES DES ARRETS,Saint-Jacques-des-Arrêts,Saint-Jacques-des-Arrêts,COM,69135,0,DEUX GROSNES,Deux-Grosnes,Deux-Grosnes,#N/D,#N/D
32,2019-01-01,COM,69210,0,SAINT JACQUES DES ARRETS,Saint-Jacques-des-Arrêts,Saint-Jacques-des-Arrêts,COMD,69210,0,SAINT JACQUES DES ARRETS,Saint-Jacques-des-Arrêts,Saint-Jacques-des-Arrêts,#N/D,#N/D
32,2019-01-01,COM,69211,0,SAINT JEAN D ARDIERES,Saint-Jean-d'Ardières,Saint-Jean-d'Ardières,COM,69019,0,BELLEVILLE EN BEAUJOLAIS,Belleville-en-Beaujolais,Belleville-en-Beaujolais,#N/D,#N/D
32,2019-01-01,COM,69211,0,SAINT JEAN D ARDIERES,Saint-Jean-d'Ardières,Saint-Jean-d'Ardières,COMD,69211,0,SAINT JEAN D ARDIERES,Saint-Jean-d'Ardières,Saint-Jean-d'Ardières,#N/D,#N/D
